date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2022-04-23,Alderney,Guernsey,0.0,2.0,Muratti Vase,Alderney,Alderney,False
2022-04-24,El Salvador,Guatemala,0.0,4.0,Friendly,San Jose,United States,True
2022-04-27,Mexico,Guatemala,0.0,0.0,Friendly,Orlando,United States,True
2022-05-12,Bahamas,Turks and Caicos Islands,4.0,2.0,Friendly,Nassau,Bahamas,False
2022-05-12,Dominica,Saint Vincent and the Grenadines,2.0,1.0,Friendly,Roseau,Dominica,False
2022-05-13,Guernsey,Jersey,1.0,2.0,Muratti Vase,Guernsey,Guernsey,False
2022-05-14,Bahamas,Turks and Caicos Islands,1.0,2.0,Friendly,Nassau,Bahamas,False
2022-05-15,Dominica,Saint Vincent and the Grenadines,3.0,1.0,Friendly,Roseau,Dominica,False
2022-05-21,Yoruba Nation,Matabeleland,1.0,1.0,CONIFA Africa Football Cup,Johannesburg,South Africa,True
2022-05-21,Jersey,Guernsey,1.0,0.0,Muratti Vase,Jersey,Jersey,False
2022-05-22,Biafra,Matabeleland,0.0,1.0,CONIFA Africa Football Cup,Johannesburg,South Africa,True
2022-05-23,Yoruba Nation,Biafra,0.0,1.0,CONIFA Africa Football Cup,Johannesburg,South Africa,True
2022-05-24,Mozambique,Eswatini,0.0,1.0,Friendly,Maputo,Mozambique,False
2022-05-24,Thailand,Bahrain,3.0,1.0,Friendly,Bangkok,Thailand,False
2022-05-25,Biafra,Matabeleland,1.0,0.0,CONIFA Africa Football Cup,Johannesburg,South Africa,True
2022-05-27,Bahrain,Myanmar,2.0,0.0,Friendly,Pathum Thani,Thailand,True
2022-05-27,Malaysia,Brunei,4.0,0.0,Friendly,Kuala Lumpur,Malaysia,False
2022-05-27,Thailand,Turkmenistan,1.0,0.0,Friendly,Sisaket,Thailand,False
2022-05-28,Ethiopia,Lesotho,1.0,1.0,Friendly,Adama,Ethiopia,False
2022-05-28,India,Jordan,0.0,2.0,Friendly,Doha,Qatar,True
2022-05-28,Mexico,Nigeria,2.0,1.0,Friendly,Arlington,United States,True
2022-05-29,United Arab Emirates,Gambia,1.0,1.0,Friendly,Dubai,United Arab Emirates,False
2022-05-30,Ethiopia,Lesotho,1.0,1.0,Friendly,Adama,Ethiopia,False
2022-05-30,Trinidad and Tobago,Saint Lucia,1.0,0.0,Friendly,San Fernando,Trinidad and Tobago,False
2022-05-31,Thailand,Bahrain,1.0,2.0,Friendly,Pathum Thani,Thailand,False
2022-06-01,Italy,Argentina,0.0,3.0,CONMEBOL–UEFA Cup of Champions,Paris,France,True
2022-06-01,Scotland,Ukraine,1.0,3.0,FIFA World Cup qualification,Glasgow,Scotland,False
2022-06-01,Angola,Central African Republic,2.0,1.0,African Cup of Nations qualification,Luanda,Angola,False
2022-06-01,Ghana,Madagascar,3.0,0.0,African Cup of Nations qualification,Cape Coast,Ghana,False
2022-06-01,Libya,Botswana,1.0,0.0,African Cup of Nations qualification,Benghazi,Libya,False
2022-06-01,Poland,Wales,2.0,1.0,UEFA Nations League,Wrocław,Poland,False
2022-06-01,Australia,Jordan,2.0,1.0,Friendly,Al Wakrah,Qatar,True
2022-06-01,Indonesia,Bangladesh,0.0,0.0,Friendly,Soreang,Indonesia,False
2022-06-01,Malta,Venezuela,0.0,1.0,Friendly,Ta' Qali,Malta,False
2022-06-01,Kuwait,Singapore,2.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,True
2022-06-01,Malaysia,Hong Kong,2.0,0.0,Friendly,Kuala Lumpur,Malaysia,False
2022-06-01,Syria,Tajikistan,1.0,0.0,Friendly,Dubai,United Arab Emirates,True
2022-06-01,United States,Morocco,3.0,0.0,Friendly,Cincinnati,United States,False
2022-06-01,Vietnam,Afghanistan,2.0,0.0,Friendly,Ho Chi Minh City,Vietnam,False
2022-06-02,Tunisia,Equatorial Guinea,4.0,0.0,African Cup of Nations qualification,Radès,Tunisia,False
2022-06-02,Mozambique,Rwanda,1.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,True
2022-06-02,Panama,Costa Rica,2.0,0.0,CONCACAF Nations League,Panama City,Panama,False
2022-06-02,Barbados,Antigua and Barbuda,0.0,1.0,CONCACAF Nations League,Gros Islet,Saint Lucia,True
2022-06-02,Guadeloupe,Cuba,2.0,1.0,CONCACAF Nations League,Les Abymes,Guadeloupe,False
2022-06-02,Belize,Dominican Republic,0.0,2.0,CONCACAF Nations League,Belmopan,Belize,False
2022-06-02,French Guiana,Guatemala,2.0,0.0,CONCACAF Nations League,Cayenne,French Guiana,False
2022-06-02,Anguilla,Dominica,0.0,0.0,CONCACAF Nations League,The Valley,Anguilla,False
2022-06-02,Czech Republic,Switzerland,2.0,1.0,UEFA Nations League,Prague,Czech Republic,False
2022-06-02,Spain,Portugal,1.0,1.0,UEFA Nations League,Seville,Spain,False
2022-06-02,Israel,Iceland,2.0,2.0,UEFA Nations League,Haifa,Israel,False
2022-06-02,Serbia,Norway,0.0,1.0,UEFA Nations League,Belgrade,Serbia,False
2022-06-02,Slovenia,Sweden,0.0,2.0,UEFA Nations League,Ljubljana,Slovenia,False
2022-06-02,Northern Ireland,Greece,0.0,1.0,UEFA Nations League,Belfast,Northern Ireland,False
2022-06-02,Cyprus,Kosovo,0.0,2.0,UEFA Nations League,Larnaca,Cyprus,False
2022-06-02,Georgia,Gibraltar,4.0,0.0,UEFA Nations League,Tbilisi,Georgia,False
2022-06-02,Bulgaria,North Macedonia,1.0,1.0,UEFA Nations League,Razgrad,Bulgaria,False
2022-06-02,Estonia,San Marino,2.0,0.0,UEFA Nations League,Tallinn,Estonia,False
2022-06-02,Cambodia,Timor-Leste,2.0,1.0,Friendly,Phnom Penh,Cambodia,False
2022-06-02,Ecuador,Nigeria,1.0,0.0,Friendly,Harrison,United States,True
2022-06-02,Japan,Paraguay,4.0,1.0,Friendly,Sapporo,Japan,False
2022-06-02,South Korea,Brazil,1.0,5.0,Friendly,Seoul,South Korea,False
2022-06-02,Mexico,Uruguay,0.0,3.0,Friendly,Glendale,United States,True
2022-06-03,Togo,Eswatini,2.0,2.0,African Cup of Nations qualification,Lomé,Togo,False
2022-06-03,Burkina Faso,Cape Verde,2.0,0.0,African Cup of Nations qualification,Marrakech,Morocco,True
2022-06-03,Comoros,Lesotho,2.0,0.0,African Cup of Nations qualification,Moroni,Comoros,False
2022-06-03,Ivory Coast,Zambia,3.0,1.0,African Cup of Nations qualification,Yamoussoukro,Ivory Coast,False
2022-06-03,Curacao,Honduras,0.0,1.0,CONCACAF Nations League,Willemstad,Curaçao,False
2022-06-03,Bahamas,Saint Vincent and the Grenadines,1.0,0.0,CONCACAF Nations League,Nassau,Bahamas,False
2022-06-03,Nicaragua,Trinidad and Tobago,2.0,1.0,CONCACAF Nations League,Managua,Nicaragua,False
2022-06-03,Sint Maarten,United States Virgin Islands,1.0,1.0,CONCACAF Nations League,Willemstad,Curaçao,True
2022-06-03,Turks and Caicos Islands,Bonaire,1.0,4.0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,False
2022-06-03,Saint Martin,Aruba,0.0,0.0,CONCACAF Nations League,The Valley,Anguilla,True
2022-06-03,British Virgin Islands,Cayman Islands,1.0,1.0,CONCACAF Nations League,Tortola,British Virgin Islands,False
2022-06-03,Croatia,Austria,0.0,3.0,UEFA Nations League,Osijek,Croatia,False
2022-06-03,France,Denmark,1.0,2.0,UEFA Nations League,Paris,France,False
2022-06-03,Belgium,Netherlands,1.0,4.0,UEFA Nations League,Brussels,Belgium,False
2022-06-03,Kazakhstan,Azerbaijan,2.0,0.0,UEFA Nations League,Nur-Sultan,Kazakhstan,False
2022-06-03,Belarus,Slovakia,0.0,1.0,UEFA Nations League,Novi Sad,Serbia,True
2022-06-03,Liechtenstein,Moldova,0.0,2.0,UEFA Nations League,Vaduz,Liechtenstein,False
2022-06-03,Latvia,Andorra,3.0,0.0,UEFA Nations League,Riga,Latvia,False
2022-06-03,Nepal,Oman,0.0,2.0,Friendly,Doha,Qatar,True
2022-06-04,Namibia,Burundi,1.0,1.0,African Cup of Nations qualification,Johannesburg,South Africa,True
2022-06-04,Niger,Tanzania,1.0,1.0,African Cup of Nations qualification,Cotonou,Benin,True
2022-06-04,Algeria,Uganda,2.0,0.0,African Cup of Nations qualification,Algiers,Algeria,False
2022-06-04,Gambia,South Sudan,1.0,0.0,African Cup of Nations qualification,Thiès,Senegal,True
2022-06-04,Mali,Congo,4.0,0.0,African Cup of Nations qualification,Bamako,Mali,False
2022-06-04,Mauritania,Sudan,3.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False
2022-06-04,DR Congo,Gabon,0.0,1.0,African Cup of Nations qualification,Kinshasa,DR Congo,False
2022-06-04,Senegal,Benin,3.0,1.0,African Cup of Nations qualification,Diamniadio,Senegal,False
2022-06-04,Suriname,Jamaica,1.0,1.0,CONCACAF Nations League,Paramaribo,Suriname,False
2022-06-04,El Salvador,Grenada,3.0,1.0,CONCACAF Nations League,San Salvador,El Salvador,False
2022-06-04,Bermuda,Haiti,0.0,0.0,CONCACAF Nations League,Devonshire Parish,Bermuda,False
2022-06-04,Montserrat,Guyana,1.0,2.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True
2022-06-04,Hungary,England,1.0,0.0,UEFA Nations League,Budapest,Hungary,False
2022-06-04,Italy,Germany,1.0,1.0,UEFA Nations League,Bologna,Italy,False
2022-06-04,Armenia,Republic of Ireland,1.0,0.0,UEFA Nations League,Yerevan,Armenia,False
2022-06-04,Finland,Bosnia and Herzegovina,1.0,1.0,UEFA Nations League,Helsinki,Finland,False
2022-06-04,Montenegro,Romania,2.0,0.0,UEFA Nations League,Podgorica,Montenegro,False
2022-06-04,Lithuania,Luxembourg,0.0,2.0,UEFA Nations League,Vilnius,Lithuania,False
2022-06-04,Turkey,Faroe Islands,4.0,0.0,UEFA Nations League,Istanbul,Turkey,False
2022-06-05,Wales,Ukraine,1.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False
2022-06-05,Malawi,Ethiopia,2.0,1.0,African Cup of Nations qualification,Lilongwe,Malawi,False
2022-06-05,Egypt,Guinea,1.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False
2022-06-05,Central African Republic,Ghana,1.0,1.0,African Cup of Nations qualification,Luanda,Angola,True
2022-06-05,Madagascar,Angola,1.0,1.0,African Cup of Nations qualification,Antananarivo,Madagascar,False
2022-06-05,Botswana,Tunisia,0.0,0.0,African Cup of Nations qualification,Francistown,Botswana,False
2022-06-05,Costa Rica,Martinique,2.0,0.0,CONCACAF Nations League,San José,Costa Rica,False
2022-06-05,Cuba,Barbados,3.0,0.0,CONCACAF Nations League,Santiago,Cuba,False
2022-06-05,Antigua and Barbuda,Guadeloupe,1.0,0.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True
2022-06-05,Guatemala,Belize,2.0,0.0,CONCACAF Nations League,Guatemala City,Guatemala,False
2022-06-05,Dominican Republic,French Guiana,2.0,3.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,False
2022-06-05,Dominica,Anguilla,1.0,1.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True
2022-06-05,Portugal,Switzerland,4.0,0.0,UEFA Nations League,Lisbon,Portugal,False
2022-06-05,Czech Republic,Spain,2.0,2.0,UEFA Nations League,Prague,Czech Republic,False
2022-06-05,Serbia,Slovenia,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False
2022-06-05,Sweden,Norway,1.0,2.0,UEFA Nations League,Stockholm,Sweden,False
2022-06-05,Cyprus,Northern Ireland,0.0,0.0,UEFA Nations League,Larnaca,Cyprus,False
2022-06-05,Kosovo,Greece,0.0,1.0,UEFA Nations League,Pristina,Kosovo,False
2022-06-05,Gibraltar,North Macedonia,0.0,2.0,UEFA Nations League,Gibraltar,Gibraltar,False
2022-06-05,Bulgaria,Georgia,2.0,5.0,UEFA Nations League,Razgrad,Bulgaria,False
2022-06-05,San Marino,Malta,0.0,2.0,UEFA Nations League,Serravalle,San Marino,False
2022-06-05,Argentina,Estonia,5.0,0.0,Friendly,Pamplona,Spain,True
2022-06-05,Mexico,Ecuador,0.0,0.0,Friendly,Chicago,United States,True
2022-06-05,Peru,New Zealand,1.0,0.0,Friendly,Barcelona,Spain,True
2022-06-05,Saudi Arabia,Colombia,0.0,1.0,Friendly,Murcia,Spain,True
2022-06-05,United States,Uruguay,0.0,0.0,Friendly,Kansas City,United States,False
2022-06-06,Equatorial Guinea,Libya,2.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False
2022-06-06,Honduras,Curacao,1.0,2.0,CONCACAF Nations League,San Pedro Sula,Honduras,False
2022-06-06,Saint Vincent and the Grenadines,Nicaragua,2.0,2.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False
2022-06-06,Trinidad and Tobago,Bahamas,1.0,0.0,CONCACAF Nations League,Port of Spain,Trinidad and Tobago,False
2022-06-06,Bonaire,Sint Maarten,2.0,2.0,CONCACAF Nations League,Willemstad,Curaçao,True
2022-06-06,United States Virgin Islands,Turks and Caicos Islands,3.0,2.0,CONCACAF Nations League,Saint Croix,United States Virgin Islands,False
2022-06-06,Aruba,Saint Martin,3.0,0.0,CONCACAF Nations League,Willemstad,Curaçao,True
2022-06-06,Cayman Islands,British Virgin Islands,1.0,1.0,CONCACAF Nations League,George Town,Cayman Islands,False
2022-06-06,Austria,Denmark,1.0,2.0,UEFA Nations League,Vienna,Austria,False
2022-06-06,Croatia,France,1.0,1.0,UEFA Nations League,Split,Croatia,False
2022-06-06,Iceland,Albania,1.0,1.0,UEFA Nations League,Reykjavík,Iceland,False
2022-06-06,Belarus,Azerbaijan,0.0,0.0,UEFA Nations League,Novi Sad,Serbia,True
2022-06-06,Slovakia,Kazakhstan,0.0,1.0,UEFA Nations League,Trnava,Slovakia,False
2022-06-06,Latvia,Liechtenstein,1.0,0.0,UEFA Nations League,Riga,Latvia,False
2022-06-06,Andorra,Moldova,0.0,0.0,UEFA Nations League,Andorra la Vella,Andorra,False
2022-06-06,South Korea,Chile,2.0,0.0,Friendly,Daejeon,South Korea,False
2022-06-06,Japan,Brazil,0.0,1.0,Friendly,Tokyo,Japan,False
2022-06-07,Eswatini,Burkina Faso,1.0,3.0,African Cup of Nations qualification,Johannesburg,South Africa,True
2022-06-07,Cape Verde,Togo,2.0,0.0,African Cup of Nations qualification,Marrakech,Morocco,True
2022-06-07,Zambia,Comoros,2.0,1.0,African Cup of Nations qualification,Lusaka,Zambia,False
2022-06-07,Senegal,Rwanda,1.0,0.0,African Cup of Nations qualification,Diamniadio,Senegal,False
2022-06-07,Jamaica,Suriname,3.0,1.0,CONCACAF Nations League,Kingston,Jamaica,False
2022-06-07,Grenada,El Salvador,2.0,2.0,CONCACAF Nations League,St. George's,Grenada,False
2022-06-07,Guyana,Bermuda,2.0,1.0,CONCACAF Nations League,Leonora,Guyana,False
2022-06-07,Haiti,Montserrat,3.0,2.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True
2022-06-07,Germany,England,1.0,1.0,UEFA Nations League,Munich,Germany,False
2022-06-07,Italy,Hungary,2.0,1.0,UEFA Nations League,Cesena,Italy,False
2022-06-07,Finland,Montenegro,2.0,0.0,UEFA Nations League,Helsinki,Finland,False
2022-06-07,Bosnia and Herzegovina,Romania,1.0,0.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False
2022-06-07,Faroe Islands,Luxembourg,0.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False
2022-06-07,Lithuania,Turkey,0.0,6.0,UEFA Nations League,Vilnius,Lithuania,False
2022-06-07,United Arab Emirates,Australia,1.0,2.0,FIFA World Cup qualification,Al Rayyan,Qatar,True
2022-06-08,Kuwait,Indonesia,1.0,2.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2022-06-08,Jordan,Nepal,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2022-06-08,Philippines,Yemen,0.0,0.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,True
2022-06-08,Mongolia,Palestine,0.0,1.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,False
2022-06-08,Thailand,Maldives,3.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,True
2022-06-08,Uzbekistan,Sri Lanka,3.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,False
2022-06-08,Hong Kong,Afghanistan,2.0,1.0,AFC Asian Cup qualification,Kolkota,India,True
2022-06-08,India,Cambodia,2.0,0.0,AFC Asian Cup qualification,Kolkota,India,False
2022-06-08,Bahrain,Bangladesh,2.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
2022-06-08,Malaysia,Turkmenistan,3.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
2022-06-08,Tajikistan,Myanmar,4.0,0.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,True
2022-06-08,Kyrgyzstan,Singapore,2.0,1.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,False
2022-06-08,Uganda,Niger,1.0,1.0,African Cup of Nations qualification,Entebbe,Uganda,False
2022-06-08,Tanzania,Algeria,0.0,2.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False
2022-06-08,Congo,Gambia,1.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,False
2022-06-08,Gabon,Mauritania,0.0,0.0,African Cup of Nations qualification,Franceville,Gabon,False
2022-06-08,Sudan,DR Congo,2.0,1.0,African Cup of Nations qualification,Omdurman,Sudan,False
2022-06-08,Benin,Mozambique,0.0,1.0,African Cup of Nations qualification,Cotonou,Benin,False
2022-06-08,Wales,Netherlands,1.0,2.0,UEFA Nations League,Cardiff,Wales,False
2022-06-08,Belgium,Poland,6.0,1.0,UEFA Nations League,Brussels,Belgium,False
2022-06-08,Republic of Ireland,Ukraine,0.0,1.0,UEFA Nations League,Dublin,Republic of Ireland,False
2022-06-08,Scotland,Armenia,2.0,0.0,UEFA Nations League,Glasgow,Scotland,False
2022-06-09,Guinea-Bissau,São Tomé and Príncipe,5.0,1.0,African Cup of Nations qualification,Agadir,Morocco,True
2022-06-09,Nigeria,Sierra Leone,2.0,1.0,African Cup of Nations qualification,Abuja,Nigeria,False
2022-06-09,Burundi,Cameroon,0.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,True
2022-06-09,Ethiopia,Egypt,2.0,0.0,African Cup of Nations qualification,Lilongwe,Malawi,True
2022-06-09,Guinea,Malawi,1.0,0.0,African Cup of Nations qualification,Conakry,Guinea,False
2022-06-09,South Sudan,Mali,1.0,3.0,African Cup of Nations qualification,Entebbe,Uganda,True
2022-06-09,Lesotho,Ivory Coast,0.0,0.0,African Cup of Nations qualification,Soweto,South Africa,True
2022-06-09,Morocco,South Africa,2.0,1.0,African Cup of Nations qualification,Rabat,Morocco,False
2022-06-09,Panama,Martinique,5.0,0.0,CONCACAF Nations League,Panama City,Panama,False
2022-06-09,Canada,Curacao,4.0,0.0,CONCACAF Nations League,Vancouver,Canada,False
2022-06-09,Barbados,Guadeloupe,0.0,1.0,CONCACAF Nations League,Gros Islet,Saint Lucia,True
2022-06-09,Antigua and Barbuda,Cuba,0.0,2.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True
2022-06-09,Belize,French Guiana,1.0,1.0,CONCACAF Nations League,Belmopan,Belize,False
2022-06-09,Aruba,Saint Kitts and Nevis,2.0,3.0,CONCACAF Nations League,Willemstad,Curaçao,True
2022-06-09,Dominica,Saint Lucia,0.0,1.0,CONCACAF Nations League,Roseau,Dominica,False
2022-06-09,Cayman Islands,Puerto Rico,0.0,3.0,CONCACAF Nations League,George Town,Cayman Islands,False
2022-06-09,Portugal,Czech Republic,2.0,0.0,UEFA Nations League,Lisbon,Portugal,False
2022-06-09,Switzerland,Spain,0.0,1.0,UEFA Nations League,Geneva,Switzerland,False
2022-06-09,Norway,Slovenia,0.0,0.0,UEFA Nations League,Oslo,Norway,False
2022-06-09,Sweden,Serbia,0.0,1.0,UEFA Nations League,Stockholm,Sweden,False
2022-06-09,Kosovo,Northern Ireland,3.0,2.0,UEFA Nations League,Pristina,Kosovo,False
2022-06-09,Greece,Cyprus,3.0,0.0,UEFA Nations League,Vólos,Greece,False
2022-06-09,Gibraltar,Bulgaria,1.0,1.0,UEFA Nations League,Gibraltar,Gibraltar,False
2022-06-09,North Macedonia,Georgia,0.0,3.0,UEFA Nations League,Skopje,North Macedonia,False
2022-06-09,Malta,Estonia,1.0,2.0,UEFA Nations League,Ta' Qali,Malta,False
2022-06-09,New Zealand,Oman,0.0,0.0,Friendly,Al Rayyan,Qatar,True
2022-06-09,San Marino,Iceland,0.0,1.0,Friendly,Serravalle,San Marino,False
2022-06-09,Saudi Arabia,Venezuela,0.0,1.0,Friendly,Murcia,Spain,True
2022-06-10,United States,Grenada,5.0,0.0,CONCACAF Nations League,Austin,United States,False
2022-06-10,Saint Vincent and the Grenadines,Trinidad and Tobago,0.0,2.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False
2022-06-10,Bahamas,Nicaragua,0.0,2.0,CONCACAF Nations League,Nassau,Bahamas,False
2022-06-10,Dominican Republic,Guatemala,1.0,1.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,False
2022-06-10,Austria,France,1.0,1.0,UEFA Nations League,Vienna,Austria,False
2022-06-10,Denmark,Croatia,0.0,1.0,UEFA Nations League,Copenhagen,Denmark,False
2022-06-10,Albania,Israel,1.0,2.0,UEFA Nations League,Tirana,Albania,False
2022-06-10,Azerbaijan,Slovakia,0.0,1.0,UEFA Nations League,Mardakan,Azerbaijan,False
2022-06-10,Belarus,Kazakhstan,1.0,1.0,UEFA Nations League,Novi Sad,Serbia,True
2022-06-10,Moldova,Latvia,2.0,4.0,UEFA Nations League,Chișinău,Moldova,False
2022-06-10,Andorra,Liechtenstein,2.0,1.0,UEFA Nations League,Andorra la Vella,Andorra,False
2022-06-10,South Korea,Paraguay,2.0,2.0,Friendly,Suwon,South Korea,False
2022-06-10,Chile,Tunisia,0.0,2.0,Kirin Cup,Kobe,Japan,True
2022-06-10,Japan,Ghana,4.0,1.0,Kirin Cup,Kobe,Japan,False
2022-06-11,Kuwait,Nepal,4.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2022-06-11,Indonesia,Jordan,0.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2022-06-11,Mongolia,Philippines,0.0,1.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,False
2022-06-11,Yemen,Palestine,0.0,5.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,True
2022-06-11,Sri Lanka,Thailand,0.0,2.0,AFC Asian Cup qualification,Namangan,Uzbekistan,True
2022-06-11,Uzbekistan,Maldives,4.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,False
2022-06-11,Cambodia,Hong Kong,0.0,3.0,AFC Asian Cup qualification,Kolkota,India,True
2022-06-11,India,Afghanistan,2.0,1.0,AFC Asian Cup qualification,Kolkota,India,False
2022-06-11,Bangladesh,Turkmenistan,1.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
2022-06-11,Malaysia,Bahrain,1.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
2022-06-11,Singapore,Tajikistan,0.0,1.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,True
2022-06-11,Kyrgyzstan,Myanmar,2.0,0.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,False
2022-06-11,Mexico,Suriname,3.0,0.0,CONCACAF Nations League,Torreón,Mexico,False
2022-06-11,Guyana,Haiti,2.0,6.0,CONCACAF Nations League,Leonora,Guyana,False
2022-06-11,Montserrat,Bermuda,3.0,2.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,True
2022-06-11,United States Virgin Islands,Bonaire,0.0,2.0,CONCACAF Nations League,Saint Croix,United States Virgin Islands,False
2022-06-11,Sint Maarten,Turks and Caicos Islands,8.0,2.0,CONCACAF Nations League,Willemstad,Curaçao,True
2022-06-11,England,Italy,0.0,0.0,UEFA Nations League,Wolverhampton,England,False
2022-06-11,Hungary,Germany,1.0,1.0,UEFA Nations League,Budapest,Hungary,False
2022-06-11,Wales,Belgium,1.0,1.0,UEFA Nations League,Cardiff,Wales,False
2022-06-11,Netherlands,Poland,2.0,2.0,UEFA Nations League,Rotterdam,Netherlands,False
2022-06-11,Ukraine,Armenia,3.0,0.0,UEFA Nations League,Łódź,Poland,True
2022-06-11,Republic of Ireland,Scotland,3.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False
2022-06-11,Montenegro,Bosnia and Herzegovina,1.0,1.0,UEFA Nations League,Podgorica,Montenegro,False
2022-06-11,Romania,Finland,1.0,0.0,UEFA Nations League,Bucharest,Romania,False
2022-06-11,Faroe Islands,Lithuania,2.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False
2022-06-11,Luxembourg,Turkey,0.0,2.0,UEFA Nations League,Luxembourg,Luxembourg,False
2022-06-11,Ecuador,Cape Verde,1.0,0.0,Friendly,Fort Lauderdale,United States,True
2022-06-11,Uruguay,Panama,5.0,0.0,Friendly,Montevideo,Uruguay,False
